Index,Timestamp,trueTime,_actuator_controls_0_0_control[0],_actuator_controls_0_0_control[1],_actuator_controls_0_0_control[2],_actuator_controls_0_0_control[3],_actuator_outputs_0_output[0],_actuator_outputs_0_output[1],_actuator_outputs_0_output[2],_actuator_outputs_0_output[3],_rfly_ctrl_lxl_0_id,_rfly_ctrl_lxl_0_mode,_rfly_ctrl_lxl_0_controls[0],_rfly_ctrl_lxl_0_controls[1],_rfly_ctrl_lxl_0_controls[2],_rfly_ctrl_lxl_0_controls[3],_rfly_ctrl_lxl_0_controls[4],_rfly_ctrl_lxl_0_controls[5],_sensor_combined_0_gyro_rad[0],_sensor_combined_0_gyro_rad[1],_sensor_combined_0_gyro_rad[2],_sensor_combined_0_accelerometer_m_s2[0],_sensor_combined_0_accelerometer_m_s2[1],_sensor_combined_0_accelerometer_m_s2[2],_vehicle_air_data_0_baro_alt_meter,_vehicle_air_data_0_baro_temp_celcius,_vehicle_air_data_0_baro_pressure_pa,_vehicle_attitude_0_q[0],_vehicle_attitude_0_q[1],_vehicle_attitude_0_q[2],_vehicle_attitude_0_q[3],_vehicle_local_position_0_x,_vehicle_local_position_0_y,_vehicle_local_position_0_z,_vehicle_local_position_0_vx,_vehicle_local_position_0_vy,_vehicle_local_position_0_vz,_vehicle_magnetometer_0_magnetometer_ga[0],_vehicle_magnetometer_0_magnetometer_ga[1],_vehicle_magnetometer_0_magnetometer_ga[2],TrueState_data_motorRPMs[1],TrueState_data_motorRPMs[2],TrueState_data_motorRPMs[3],TrueState_data_motorRPMs[4],UAVState_data_cmd,UAVState_data_fault_state
10,17956000,22.648000000000007,-0.00044579562,0.00040234937,-0.0001583318,0.25172094,1252.0,1251.0,1251.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004660535550000001,0.0057257948,0.0037284221,0.0047884036,0.0263363725,-8.8920665,1.0375977,24.993275076923076,101312.53846153845,0.99999356,0.0010962398615384616,0.0003150326692307692,-0.003404192123076923,0.058178354,0.03899542,-0.03216956,0.008326123,-0.012379637,-0.07635722,0.27731836,-0.03265367,0.47255373,5069.216894531278,5060.745117187526,5067.738574218778,5064.183105468779,"2,1,0.5,1,10",0
11,18006000,22.698000000000008,-0.00035051173607142855,-0.00021435780857142854,0.00019936193214285716,0.274093565,1269.3076923076924,1269.2692307692307,1269.2692307692307,1269.2692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00306263767,0.011917647125,-0.0007323546375,-0.001496377125,-0.031723008750000004,-9.580998000000001,1.0034685,24.99325546153846,101312.95192307692,0.9999934975,0.0011781515041666666,0.0004661589541666667,-0.0033970259083333336,0.0599835645,0.0402221035,-0.033732918,0.0088867265,-0.0100395528,-0.062003343,0.27716599,-0.030816450500000002,0.47164412,5294.987792968777,5285.404345703154,5285.811425781278,5292.899707031277,"2,1,0.5,1,10",0
12,18056000,22.748000000000008,0.0003109638925000001,-0.00038240380583333335,-6.786938083333332e-05,0.28819595,1286.6153846153845,1287.5384615384614,1287.5384615384614,1287.5384615384614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0114516,0.012516849,0.0021305534,-0.0071826046,0.013168293,-10.436325,1.0350695769230769,24.993237384615384,101312.58461538462,0.9999932923076923,0.0010044642846153847,0.0007251708769230769,-0.003454972853846154,0.061788775,0.041448787,-0.035296276,0.00944733,-0.0076994686,-0.047649466,0.27520743,-0.03248335,0.47278687,5492.257324218776,5503.226855468778,5491.073925781279,5501.5723632812815,"2,1,0.5,1,10",0
13,18106000,22.79800000000001,7.749402157692308e-05,0.0001387988346153846,-8.82694176923077e-05,0.2989943326923077,1295.36,1296.36,1295.9,1295.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0108523865,0.0019307901249999999,0.0029960500760310253,0.01795651175,0.009876274300000001,-10.956166625000002,1.0023850538461538,24.993207423076925,101312.94192307693,0.9999934416666667,0.0007576476208333334,0.0008516581916666667,-0.003462691804166667,0.0630953225,0.0428475735,-0.0387582645,0.0099034855,-0.00549772145,-0.10383694300000001,0.275664825,-0.032012780000000005,0.472461405,5641.285937500019,5639.020800781269,5643.514892578144,5637.508642578144,"2,1,0.5,1,10",0
14,18156000,22.84800000000001,0.0002256553439166667,-0.0005781483416666666,7.198387e-05,0.3042393191666667,1303.36,1304.36,1303.4,1303.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0114515945,0.009587382,-0.001065254,0.0,0.040701628,-11.3317585,1.0347083384615385,24.99315853846154,101312.57876923076,0.9999935571428572,0.0005817559571428571,0.0009012308671428571,-0.0034472164,0.06440187,0.04424636,-0.042220253,0.010359641,-0.0032959743,-0.16002442,0.27823532,-0.03367712,0.47291097,5727.50703125001,5723.392480468767,5724.669921875008,5721.749218750012,"2,1,0.5,1,10",0
15,18206000,22.89800000000001,-0.00013890396500000006,-0.00037028173076923075,0.00020994799807692307,0.3074058957692308,1305.84,1306.84,1305.84,1306.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042610585,0.002263686,0.000266320465,-0.01496376,0.00359150215,-11.430518,1.047168176923077,24.99308476923077,101312.44323076923,0.9999934184615384,0.00043533112153846154,0.0010989973692307692,-0.003449494880769231,0.06467131000000001,0.045961615,-0.0554956515,0.00859342975,-0.0007855951499999999,-0.24484179,0.27627998499999995,-0.0327985005,0.47203625000000005,5765.137207031256,5773.22055664063,5763.282666015631,5779.487988281252,"2,1,0.5,1,10",0
16,18256000,22.94800000000001,0.00018310669583333333,-0.00044044658,-4.352543958333332e-05,0.30896139749999996,1307.84,1308.84,1307.84,1308.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013049502,-0.0061252466,0.0005326255,0.06344634,0.019153822,-11.725605,1.059628046153846,24.992982384615384,101312.27846153846,0.9999935727272726,0.00020151882545454546,0.000986264040909091,-0.0034321830727272727,0.06494075,0.04767687,-0.06877105,0.0068272185,0.001724784,-0.32965916,0.27410296,-0.032039005,0.4722959,5790.793071546056,5795.527934827308,5795.557051809213,5796.081234580596,"2,1,0.5,1,10",0
17,18306000,22.99800000000001,-0.00021132936384615387,0.000688782673076923,1.8292747538461545e-05,0.30840130153846157,1308.0,1308.54,1308.0,1308.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011584744000000001,-0.018242661,-0.0010652599000000001,0.042497083500000005,0.0179567145,-11.517308499999999,1.0894233346153845,24.992849884615385,101311.90346153846,0.9999937333333333,-0.00013108545541666667,0.00078220941875,-0.003458713695833333,0.064478185,0.04985673,-0.093807455,0.00566411045,0.005345137,-0.42266896,0.27582112000000003,-0.03278921,0.47139191,5796.088720703128,5794.463525390621,5795.947509765625,5791.086425781249,"2,1,0.5,1,10",0
18,18356000,23.048000000000012,-0.000298976175,0.000238983055,-9.600786274999999e-05,0.308476995,1308.0,1308.04,1308.0,1308.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007989485,-0.006391593,0.002396835,0.0035913028,0.008379907,-11.468227,1.0729908230769232,24.99268746153846,101312.09076923077,0.9999938323076923,-0.00037358770384615387,0.0005443080615384616,-0.003459933453846154,0.06401562,0.05203659,-0.11884386,0.0045010024,0.00896549,-0.51567876,0.2770874,-0.033912417,0.4717473,5799.331445312498,5792.4681640624985,5798.237988281251,5796.128027343751,"2,1,0.5,1,10",0
19,18406000,23.098000000000013,3.389597915384615e-05,-0.00013077231961538462,0.0002476310180769231,0.30883956,1308.0,1308.46,1308.0,1308.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008988171125,-0.0035952656,6.65893625e-05,-0.00029927517500000006,-0.005985302499999999,-11.521796,1.12445535,24.9924965,101311.475,0.9999937053846153,-0.000656524101923077,0.0004698933423076923,-0.0034512862615384615,0.0626507125,0.054184365,-0.155498515,0.00148317985,0.010184777249999999,-0.60503973,0.277224165,-0.0334966225,0.47142495500000003,5796.91220703125,5798.2515625000015,5796.621386718753,5801.881494140624,"2,1,0.5,1,10",0
20,18456000,23.148000000000014,0.000218194948,-0.0005939977391666668,9.3191185e-05,0.30879610416666664,1308.0,1308.96,1308.0,1308.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01358212675,-0.0031957894000000002,-0.0015978868,0.0017956513000000002,-0.0700302025,-11.501745,1.2040899692307694,24.992277846153847,101310.54538461538,0.99999354,-0.0009547523833333333,0.00039141786500000004,-0.0034547690000000003,0.061285805,0.05633214,-0.19215317,-0.0015346427,0.0114040645,-0.6944007,0.27627596,-0.033402164,0.47151428,5796.80830078125,5811.210742187502,5800.527636718747,5802.357226562498,"2,1,0.5,1,10",0
21,18506000,23.198000000000015,0.00018871769346153847,8.496938269230759e-05,0.0001623031919230769,0.30644407346153846,1301.56,1302.1,1301.56,1302.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007989450999999999,-0.01225053775,-0.0047937007,0.0059855060000000015,-0.00119690135,-11.4442855,1.2364133346153847,24.992031076923077,101310.16769230769,0.999993463076923,-0.0011141079538461538,0.00010613169192307692,-0.003446111057692308,0.0593595785,0.058047471,-0.23967476999999998,-0.0035864876499999998,0.011286590249999999,-0.78083338,0.276710985,-0.034854239,0.47118594999999996,5797.802148437493,5796.756591796865,5799.284326171866,5796.007373046866,"2,1,0.5,1,10",0
22,18556000,23.248000000000015,9.996641616666634e-06,4.046824683333336e-05,-0.00010090307333333334,0.29557421500000003,1294.56,1294.6,1294.56,1294.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026631677,-0.010120012,0.00239684,0.033518832,-0.04908094,-11.192895,1.2770432,24.991757615384614,101309.66384615385,0.9999935499999999,-0.00112594565,-0.00026065357833333333,-0.0034108384333333334,0.057433352,0.059762802,-0.28719637,-0.0056383326,0.011169116,-0.86726606,0.27638313,-0.03416776,0.47159645,5704.830957031203,5698.356542968708,5708.9202148437025,5705.0375976562045,"2,1,0.5,1,10",0
23,18606000,23.298000000000016,0.0003201132963923077,0.0001223919236923077,-9.322840576923077e-05,0.28292630153846154,1285.5961538461538,1285.5961538461538,1285.5961538461538,1286.0384615384614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009321056449999999,-0.00572579625,-0.0005326339875,0.008080432025,0.04399364549999999,-10.61529375,1.3014211538461538,24.991464653846155,101309.3723076923,0.9999935,-0.0011436383166666666,-0.00044100735958333337,-0.003395039516666667,0.05560799457425743,0.06103127625742574,-0.3422525234653465,-0.006439193194059406,0.01061552392079208,-0.9111256342574258,0.276463565,-0.034268975,0.472337725,5556.733203124964,5558.710986328087,5563.460693359338,5557.473046874963,"2,1,0.5,1,10",0
24,18656000,23.348000000000017,-0.00031504620692307696,-0.00026560930307692313,-4.766380423076923e-05,0.2766357346153846,1276.4615384615386,1276.4615384615386,1276.4615384615386,1277.3846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006551378719999999,0.001225044786,0.0007989503600000004,-0.01604115,0.01029524084,-10.021889,1.343134523076923,24.991161538461537,101308.85615384615,0.9999934871428571,-0.0010729360564285715,-0.0005866185285714285,-0.00340719315,0.053782637148514854,0.06229975051485148,-0.39730867693069305,-0.007240053788118812,0.010061931841584158,-0.9549852085148515,0.2776360152380952,-0.033304148095238094,0.4712678047619048,5460.208203124974,5462.002441406227,5459.12353515622,5455.448535156218,"2,1,0.5,1,10",0
25,18706000,23.398000000000017,-0.00033306812625,-7.322684187500002e-05,-0.00017656033937499998,0.27199360625,1272.8125,1272.8125,1272.8125,1273.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00466053185,0.0015978937000000002,0.001997372075,0.002693476999999996,0.04698638775,-9.79468175,1.3397035192307691,24.99085330769231,101308.88865384617,0.999993435,-0.00090742959625,-0.0006152356124999999,-0.0034564439125,0.051975064595959596,0.0635986893939394,-0.4550624121212121,-0.00804243190909091,0.010963667636363637,-0.961221812121212,0.276424855,-0.0341525855,0.47032076250000004,5401.602343749984,5398.293847656236,5391.421630859365,5397.7752929687385,"2,1,0.5,1,10",0
26,18756000,23.448000000000018,-0.00046054641583333336,-0.00013711521708333334,-0.00023395033666666668,0.2709519616666667,1270.2083333333333,1270.2083333333333,1270.2083333333333,1271.2083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093210313,-0.002796320575,0.0011984260499999998,0.0281318728,0.005985671500000005,-9.6330725,1.3817780615384614,24.990543923076924,101308.40307692307,0.9999933784615385,-0.0008619518738461539,-0.0006974934076923076,-0.003471929984615385,0.050167855,0.06489825,-0.5128712,-0.008844841,0.011895104,-0.9666906,0.2772887,-0.033313848800000004,0.47124518,5377.088671874993,5369.590332031246,5370.2292968749925,5369.7342773437485,"2,1,0.5,1,10",0
27,18806000,23.49800000000002,-5.558572574230775e-05,-0.00035627241307692307,0.00021743885307692307,0.2702670326923077,1270.0,1270.0,1270.0,1269.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00366185005,0.003062636,-0.003395529825,-0.021847095500000004,-0.0119708435,-9.6582115,1.4648436,24.99023603846154,101307.42038461538,0.99999324625,-0.00092589485,-0.0007093271375,-0.003486521875,0.0483038205,0.066342658,-0.5677844249999999,-0.0095776305,0.012258864000000001,-0.9644389499999999,0.275570549,-0.0354798963,0.47182157999999996,5365.575976562493,5365.551660156252,5359.702294921869,5365.484179687494,"2,1,0.5,1,10",0
28,18856000,23.54800000000002,0.0006321088075750001,0.0006669980183333334,0.0004415402733333333,0.27022080249999997,1270.0,1270.0,1270.0,1268.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011984233,-0.01278317,-0.002130526,-0.07541737,0.010774078,-9.71208,1.4865128923076922,24.989931692307692,101307.12923076923,0.9999931423076923,-0.0010612639384615385,-0.0007095700461538462,-0.0034916903923076924,0.046439786,0.067787066,-0.62269765,-0.01031042,0.012622624,-0.9621873,0.279417354,-0.03466478,0.471103466,5358.515234375003,5362.11357421875,5357.325976562502,5356.726660156241,"2,1,0.5,1,10",0
29,18906000,23.59800000000002,0.0001873374353846154,0.0007824661346153846,3.5757412461538424e-05,0.2709999169230769,1270.4791666666667,1270.4791666666667,1270.4791666666667,1269.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054594803,-0.00792290525,-0.002130530625,0.033518825825,0.05057768475,-9.689037,1.605694,24.989629884615386,101305.74769230769,0.9999930874999999,-0.0012127391125,-0.00088819075,-0.0034153207999999997,0.045458713,0.068634343,-0.6750871549999999,-0.010046201000000001,0.01317879,-0.95604638,0.27573578099999996,-0.0333847639,0.472546851,5358.97255859376,5355.458544921878,5371.749609375005,5366.864746093751,"2,1,0.5,1,10",0
30,18956000,23.64800000000002,0.000112071146,-0.0003436847,-0.00026600406,0.27173817,1271.0,1271.0,1271.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037284277,0.004793689,0.0015978961,0.005985504,0.0023943707,-9.674969,1.6096667,24.989329230769233,101305.68046153846,0.9999930307692307,-0.0013150304076923077,-0.001001955303076923,-0.0033598128615384614,0.04447764,0.06948162,-0.72747666,-0.009781982,0.013734956,-0.94990546,0.276409028,-0.0348901,0.47219976399999997,5371.68046875,5367.624511718759,5377.399121093753,5374.7330078125115,"2,1,0.5,1,10",0
31,19006000,23.69800000000002,0.00035618904424561404,-0.00047829782280701754,0.0003901363435087719,0.2722145998245614,1271.4807692307693,1271.4807692307693,1271.4807692307693,1271.5192307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006657990999999999,0.0095873815,-0.00173104648,-0.07661445,-0.00598533075,-9.8569305,1.660589496153846,24.989032115384614,101305.04753846153,0.9999932,-0.0014122624545454545,-0.0008331741322727273,-0.0033105046136363636,0.044001561499999994,0.0697291575,-0.77757288,-0.009460307500000001,0.0134747725,-0.948951665,0.278395136,-0.035584689999999995,0.470237446,5377.5474121093785,5383.397607421882,5378.728808593746,5383.853515624995,"2,1,0.5,1,10",0
32,19056000,23.748000000000022,-2.1796595319148882e-05,0.00028672260765957435,0.0003884420527659574,0.27234266191489365,1271.9615384615386,1271.9615384615386,1271.9615384615386,1271.0384615384614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023968501,-0.006125266,-0.0042610625,0.021547817,0.0071827746,-9.707291,1.7418494,24.988735,101304.086,0.9999931884615385,-0.0013944449615384616,-0.0007666706076923077,-0.003349576623076923,0.043525483,0.069976695,-0.8276691,-0.009138633,0.013214589,-0.94799787,0.276886004,-0.0358881526,0.47100596,5383.2207031250055,5388.550390625,5379.146093750003,5377.034570312496,"2,1,0.5,1,10",0
33,19106000,23.798000000000023,-0.0006898203261538462,0.000563977,0.0003112816026923077,0.2729322780769231,1272.46,1272.0,1272.46,1271.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004660535,-0.00492684635,-0.00066579486,0.0005985503000000003,-0.0209490955,-9.8000665,1.7328204576923076,24.988437884615387,101304.20523076924,0.9999931729166667,-0.0013396057083333334,-0.0008501139333333334,-0.0033428678666666666,0.0432708895,0.0705548375,-0.87592365,-0.0077343475000000005,0.013499021,-0.948038905,0.276155108,-0.0353873852,0.469531103,5392.916650390632,5383.565625000001,5388.608203124997,5387.617822265627,"2,1,0.5,1,10",0
34,19156000,23.848000000000024,-0.00026171122666666664,0.0002142304175,-0.00011703664916666665,0.2733461033333333,1272.96,1272.0,1272.96,1272.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021305296,0.0005326304,0.00079894933,-0.0059855045,-0.0035911326,-9.736021,1.7757978538461539,24.988143538461536,101303.69307692307,0.9999932692307693,-0.0012928521615384616,-0.0008296917707692308,-0.003331650007692308,0.043016296,0.07113298,-0.9241782,-0.006330062,0.013783453,-0.94807994,0.27759294,-0.033217322,0.47016641000000003,5396.19775390625,5384.830859375003,5394.254589843753,5391.925878906254,"2,1,0.5,1,10",0
35,19206000,23.898000000000025,0.0009124747976923077,9.165016161538463e-05,0.0002825770784615385,0.27368743269230766,1273.0,1272.46,1273.46,1273.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011851067,0.0062584285,-0.0007989287,0.0125695605,0.0125697338,-9.9479075,1.854168423076923,24.98784753846154,101302.75653846154,0.9999932711538462,-0.0013973352384615385,-0.0006574604957692308,-0.0033360614115384617,0.042087583000000005,0.0709982,-0.9711540000000001,-0.0057012873500000005,0.012789954499999999,-0.95090042,0.27762437300000004,-0.0353959586,0.47134505400000004,5395.573388671875,5405.909375000002,5395.043017578129,5396.379150390622,"2,1,0.5,1,10",0
36,19256000,23.948000000000025,5.5396749666666726e-05,-0.00033583086133333334,-0.0005618781500000001,0.27378906416666665,1273.0,1272.96,1273.96,1273.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021305333,0.0037284233,0.0042610588,-0.013168109,0.041898705,-9.77433,1.911592076923077,24.98755223076923,101302.0476923077,0.9999931983333333,-0.0014969675166666666,-0.0005115762416666666,-0.0033605985333333335,0.04115887,0.07086342,-1.0181298,-0.0050725127,0.011796456,-0.9537209,0.277081628,-0.03493283,0.472478368,5397.023730468752,5402.5592773437465,5399.7841796875,5396.738574218761,"2,1,0.5,1,10",0
