Index,Timestamp,rosbagTimestamp,_actuator_controls_0_0_control[0],_actuator_controls_0_0_control[1],_actuator_controls_0_0_control[2],_actuator_controls_0_0_control[3],_actuator_outputs_0_output[0],_actuator_outputs_0_output[1],_actuator_outputs_0_output[2],_actuator_outputs_0_output[3],_sensor_combined_0_gyro_rad[0],_sensor_combined_0_gyro_rad[1],_sensor_combined_0_gyro_rad[2],_sensor_combined_0_accelerometer_m_s2[0],_sensor_combined_0_accelerometer_m_s2[1],_sensor_combined_0_accelerometer_m_s2[2],_vehicle_air_data_0_baro_alt_meter,_vehicle_air_data_0_baro_temp_celcius,_vehicle_air_data_0_baro_pressure_pa,_vehicle_attitude_0_q[0],_vehicle_attitude_0_q[1],_vehicle_attitude_0_q[2],_vehicle_attitude_0_q[3],_vehicle_local_position_0_x,_vehicle_local_position_0_y,_vehicle_local_position_0_z,_vehicle_local_position_0_vx,_vehicle_local_position_0_vy,_vehicle_local_position_0_vz,_vehicle_magnetometer_0_magnetometer_ga[0],_vehicle_magnetometer_0_magnetometer_ga[1],_vehicle_magnetometer_0_magnetometer_ga[2],offb_flight_mode_slash_send_data_program_time,offb_flight_mode_slash_send_data_sleep_status,offb_flight_mode_slash_send_data_flight_status,rc_slash_in_channels[0],rc_slash_in_channels[1],rc_slash_in_channels[2],rc_slash_in_channels[3],rc_slash_in_channels[4],rc_slash_in_channels[5],rc_slash_in_channels[6],rc_slash_in_channels[7],rc_slash_in_channels[8],rc_slash_in_channels[9],rc_slash_in_channels[10],rc_slash_in_channels[11],rc_slash_in_channels[12],rc_slash_in_channels[13],rc_slash_in_channels[14],rc_slash_in_channels[15],rc_slash_in_channels[16],rc_slash_in_channels[17],rfly_ctrl_lxl_slash_send_data_id,rfly_ctrl_lxl_slash_send_data_mode,rfly_ctrl_lxl_slash_send_data_controls[0],rfly_ctrl_lxl_slash_send_data_controls[1],rfly_ctrl_lxl_slash_send_data_controls[2],rfly_ctrl_lxl_slash_send_data_controls[3],rfly_ctrl_lxl_slash_send_data_controls[4],rfly_ctrl_lxl_slash_send_data_controls[5],rfly_ctrl_lxl_slash_send_data_controls[6],rfly_ctrl_lxl_slash_send_data_controls[7],rfly_ctrl_lxl_slash_send_data_controls[8],rfly_ctrl_lxl_slash_send_data_controls[9],rfly_ctrl_lxl_slash_send_data_controls[10],rfly_ctrl_lxl_slash_send_data_controls[11],rfly_ctrl_lxl_slash_send_data_controls[12],rfly_ctrl_lxl_slash_send_data_controls[13],rfly_ctrl_lxl_slash_send_data_controls[14],rfly_ctrl_lxl_slash_send_data_controls[15]
12.0,224178694.0,1.6847353698785367e+18,0.006363341519377836,-0.013450302842514581,-0.0031452579068049252,0.30903086,1276.6806994818653,1303.3193005181347,1291.6386010362694,1300.6806994818653,0.08386666544626595,0.5119428607070706,0.0336134522201689,0.08943663537671798,-0.06381779010928956,-10.91484718546117,527.3331526765571,35.42,95149.34207050654,0.9917384383825417,-0.005752580949550706,-0.008670185514762516,0.12785179403080874,3.354568677149804,-1.088425921833835,-0.45538918951892227,0.03304193557434385,0.01887949017206401,-0.053296502681918725,0.31594524825543974,-0.1256180188303953,0.5341510288140641,0.0,0.0,0.0,1514.0,1514.0,1518.4945942345335,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,224228694.0,1.6847353699285368e+18,0.021837244464,-0.017505165794666665,-0.0006445988748266666,0.31866958186666666,1275.0,1328.0,1306.1573333333333,1300.236,-0.13262578155305538,0.4242871321508935,0.03842667889697771,0.15198427148466798,0.500180372274432,-11.049362148246194,527.34094,35.42,95149.25,0.9917107679083095,-0.009867761781132908,0.002407552134846815,0.12808842200793477,3.35451237869826,-1.0869242478267802,-0.4592184158885191,0.03007773491271249,0.02041942221534905,-0.09852357526208175,0.3024608865247171,-0.15289640203444513,0.5383522312537224,0.0,0.0,0.0,1514.0,1514.0,1518.7507916500138,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,224278694.0,1.6847353699785367e+18,0.017859352471583222,-0.012838014272665763,0.0013833669688092017,0.3251198348443843,1289.0,1330.4416553595659,1310.3249660786973,1304.0,-0.14012372061932454,0.26551785554909413,-0.020339731199284276,0.14520605949004697,0.5692356464683516,-11.204290520912547,527.0874702423856,35.42,95152.15055413809,0.9916417208176944,-0.013054898726988383,0.008943032851206434,0.12804836631367292,3.3535515509003075,-1.085679198887425,-0.46696021813936467,0.019251672582637974,0.0192063663801786,-0.15929767772800468,0.2968489765261868,-0.15632801485551312,0.5390297838330269,0.0,0.0,0.0,1514.0,1513.9726359924969,1518.9863179962485,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,224328694.0,1.6847353700285368e+18,0.010572684081447964,-0.008093525322624435,-0.00028154432927601824,0.33154938,1301.5997417688832,1326.7998708844416,1316.2001291155584,1312.8005164622336,0.0022770824065409642,0.11133141576672785,-0.03222319353495745,0.6093685168139495,0.4295005027298515,-10.717840006841314,526.9572554806525,35.41357533631541,95153.64246636846,0.9915675237888406,-0.01300008251186101,0.011912657557968593,0.1283860334213164,3.3521968352657003,-1.0845459003220612,-0.4764057971175523,0.005002071041867954,0.01679448991626409,-0.22684191539452492,0.3076731750261832,-0.1529928934201166,0.5579636605602214,0.0,0.0,0.0,1514.0,1512.9695565385734,1518.4847782692866,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,224378694.0,1.6847353700785367e+18,0.010336386037383178,-0.007370596856208277,-0.002167167118891856,0.33528044727636847,1304.199067909454,1327.5972037283623,1322.398135818908,1318.0,-0.0066258389209835344,-0.0506926788141967,0.001098283859679573,-0.2330939415776591,0.13473202154650646,-11.839836429016467,527.2114537976703,35.41,95150.73150530556,0.9914934558372248,-0.012109331596064043,0.013012958863242162,0.12893687865910608,3.350006446532002,-1.08374248965325,-0.48963852466703833,-0.01137637913480741,0.013989246660955528,-0.30007746212788833,0.302493950709751,-0.14017811429024898,0.5392196010366035,0.0,0.0,0.0,1514.0,1511.9664770846498,1517.983238542325,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,224428694.0,1.6847353701285368e+18,0.012947300829431439,-0.003533348412441472,-0.0031368026109699,0.3384652439397993,1306.573056300268,1329.0,1330.573056300268,1317.8538873994637,-0.016030874341776094,-0.0595845252588471,0.012378191667393722,0.2847628897596261,0.25930886462497216,-11.079631184509235,527.3548732279617,35.40434210757878,95149.09851416035,0.9914267836487239,-0.01193736940733311,0.011328188076005795,0.12962275781566923,3.3470154662140232,-1.0832551182036299,-0.5064994164806316,-0.029794308988362023,0.010807150132438003,-0.3787653970587474,0.3008478812289145,-0.14642575026890256,0.5422201806916055,0.0,0.0,0.0,1514.0,1510.9633976307264,1517.4816988153632,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,224478694.0,1.6847353701785367e+18,0.005010680018758085,-0.0026755266750323418,-0.00271020968538163,0.34225863,1316.9180116204002,1327.1639767591994,1328.9180116204002,1326.0,0.09715186364658768,-0.04010895542215919,0.01598536531102953,-0.1719342203837811,0.29884503154680464,-11.731222547138328,527.3184958733642,35.399998,95149.51535973795,0.9913806973845639,-0.010965517189270578,0.00918272977615436,0.13022986707004236,3.343003137215514,-1.0824533923009292,-0.526278579165322,-0.0469898549768516,0.010643377901930888,-0.4585750039641645,0.2850487832989028,-0.14563585957793812,0.5307431725511514,0.0,0.0,0.0,1514.0,1510.0,1516.9901320548574,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,224528694.0,1.6847353702285368e+18,0.0023189447505340454,-0.004924680150133511,-0.002693869393124166,0.3458166277436582,1320.2862849533956,1330.0,1328.2862849533956,1332.321571238349,0.10222219394748554,-0.07284324194259012,0.011705643672541167,-0.36216261556742324,0.3187337255362706,-11.821549379617268,527.5704284461453,35.399998,95146.63349437933,0.9913402616581463,-0.008028080901311402,0.006991030213114025,0.13088638917981774,3.3379767057425855,-1.0813395422091145,-0.5489553083401035,-0.06297168959929887,0.01347651573510656,-0.5394983248700684,0.30011791562700296,-0.13467048939935905,0.5304051910017575,0.0,0.0,0.0,1514.0,1510.0,1516.740689558836,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,224578694.0,1.6847353702785367e+18,0.009218309072618254,-0.0038025734686875415,-0.0018076123316455696,0.3443080030512991,1316.3057961359093,1333.9173884077281,1331.6115922718188,1324.9173884077281,-0.0013790792935914553,-0.05222382050734312,0.009422933754339117,-0.1579616534846462,0.4387944674098798,-11.520733811748999,527.9229353906017,35.399998,95142.61541155343,0.9912752903505453,-0.007206675849655019,0.005475598304918763,0.1314967611106165,3.33234619115181,-1.0799767789570893,-0.5771913540223286,-0.07421211095206964,0.018916531520678084,-0.6130395846831311,0.31085495995443285,-0.13838713061515603,0.5214371529668153,0.0,0.0,0.0,1514.0,1510.0,1516.4912470628146,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,224628694.0,1.6847353703285368e+18,0.0075120586130254996,-0.0017203315348035837,-0.0008031217790489319,0.33551925,1311.0,1323.9186206896552,1323.0406896551724,1315.0406896551724,-0.0019644050690805943,-0.07755125266978141,-0.00394043902586351,-0.06917217152427832,0.5636440610679125,-11.121496694810613,527.9409025909613,35.397040793577446,95142.40899090804,0.9912068994649426,-0.007486148302307435,0.0035557668212908263,0.13206176369746964,3.3264625150886467,-1.0785097002221875,-0.6077572194113399,-0.08346548262725502,0.025449047727577785,-0.6834871419901798,0.3109896700609041,-0.1384467710620766,0.5410163872671313,0.0,0.0,0.0,1514.0,1510.0,1516.2418045667932,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,224678694.0,1.6847353703785367e+18,0.006275119573382255,-0.0016745642429619745,-0.0007229783144763176,0.32712783551701136,1304.4423717521652,1315.230512991339,1314.0,1307.5576282478348,-0.009105857198665183,-0.05070498037085651,-0.008702194649165742,-0.0647739570384872,0.6002888702046718,-10.695975019354838,528.1884183609887,35.39,95139.5820648991,0.9911332458896396,-0.006993680806756757,0.0015945848218018018,0.13267800026801801,3.320379109799606,-1.0763936800223102,-0.6394786467321368,-0.09053930167115196,0.0321113096437322,-0.7302779123608095,0.31563935394452697,-0.13637413899554235,0.5385044263516593,0.0,0.0,0.0,1514.0,1510.0,1516.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,224728694.0,1.6847353704285368e+18,0.005298635344,-0.005422767976,-0.0007483508408,0.3247027616,1300.45,1314.6333333333334,1308.3666666666666,1308.55,-0.04000792933370412,0.0053879076618464986,-0.026920628084538375,-0.36245425663070074,0.2078063472858732,-10.553997353726363,528.1166744606297,35.38851718082771,95140.41643891927,0.9910491990423163,-0.006617432072605791,0.0010083712191681514,0.13332928211135858,3.3141093641770083,-1.0736722202904325,-0.6722781726379953,-0.09557967487088902,0.03889461973715663,-0.7549977336791099,0.3016384454753346,-0.141507389500628,0.5395096095551994,0.0,0.0,0.0,1514.0,1510.0,1516.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
