Index,Timestamp,rosbagTimestamp,_actuator_controls_0_0_control[0],_actuator_controls_0_0_control[1],_actuator_controls_0_0_control[2],_actuator_controls_0_0_control[3],_actuator_outputs_0_output[0],_actuator_outputs_0_output[1],_actuator_outputs_0_output[2],_actuator_outputs_0_output[3],_sensor_combined_0_gyro_rad[0],_sensor_combined_0_gyro_rad[1],_sensor_combined_0_gyro_rad[2],_sensor_combined_0_accelerometer_m_s2[0],_sensor_combined_0_accelerometer_m_s2[1],_sensor_combined_0_accelerometer_m_s2[2],_vehicle_air_data_0_baro_alt_meter,_vehicle_air_data_0_baro_temp_celcius,_vehicle_air_data_0_baro_pressure_pa,_vehicle_attitude_0_q[0],_vehicle_attitude_0_q[1],_vehicle_attitude_0_q[2],_vehicle_attitude_0_q[3],_vehicle_local_position_0_x,_vehicle_local_position_0_y,_vehicle_local_position_0_z,_vehicle_local_position_0_vx,_vehicle_local_position_0_vy,_vehicle_local_position_0_vz,_vehicle_magnetometer_0_magnetometer_ga[0],_vehicle_magnetometer_0_magnetometer_ga[1],_vehicle_magnetometer_0_magnetometer_ga[2],offb_flight_mode_slash_send_data_program_time,offb_flight_mode_slash_send_data_sleep_status,offb_flight_mode_slash_send_data_flight_status,rc_slash_in_channels[0],rc_slash_in_channels[1],rc_slash_in_channels[2],rc_slash_in_channels[3],rc_slash_in_channels[4],rc_slash_in_channels[5],rc_slash_in_channels[6],rc_slash_in_channels[7],rc_slash_in_channels[8],rc_slash_in_channels[9],rc_slash_in_channels[10],rc_slash_in_channels[11],rc_slash_in_channels[12],rc_slash_in_channels[13],rc_slash_in_channels[14],rc_slash_in_channels[15],rc_slash_in_channels[16],rc_slash_in_channels[17],rfly_ctrl_lxl_slash_send_data_id,rfly_ctrl_lxl_slash_send_data_mode,rfly_ctrl_lxl_slash_send_data_controls[0],rfly_ctrl_lxl_slash_send_data_controls[1],rfly_ctrl_lxl_slash_send_data_controls[2],rfly_ctrl_lxl_slash_send_data_controls[3],rfly_ctrl_lxl_slash_send_data_controls[4],rfly_ctrl_lxl_slash_send_data_controls[5],rfly_ctrl_lxl_slash_send_data_controls[6],rfly_ctrl_lxl_slash_send_data_controls[7],rfly_ctrl_lxl_slash_send_data_controls[8],rfly_ctrl_lxl_slash_send_data_controls[9],rfly_ctrl_lxl_slash_send_data_controls[10],rfly_ctrl_lxl_slash_send_data_controls[11],rfly_ctrl_lxl_slash_send_data_controls[12],rfly_ctrl_lxl_slash_send_data_controls[13],rfly_ctrl_lxl_slash_send_data_controls[14],rfly_ctrl_lxl_slash_send_data_controls[15]
12.0,330405941.0,1.6867852895879606e+18,0.004072035340605643,-0.028038404831383347,-0.001082001901651755,0.30169657,1264.0,1306.7768595041323,1271.2231404958677,1303.3553719008264,0.04557387454061251,-0.07815739802574348,0.06851062410785619,0.8291988357745228,0.24032334277407896,-9.92840625033289,587.6170172446821,36.36833978528954,94463.21973121284,0.9946278949455434,-0.005995732904645477,0.02066649751166926,-0.10125362022449433,0.04735804320328316,-0.267447022723865,0.9217965509451747,-0.050170826445443156,0.039864480362230795,-0.12233338339183086,0.31172984760567574,0.01648064359347093,0.6020211275873188,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,330455941.0,1.6867852896379607e+18,0.01074859354973822,-0.014935893382198952,0.0013867551287958116,0.3059521,1273.7219672131148,1308.417049180328,1285.7219672131148,1292.1390163934427,0.006669355379327566,-0.02806099871804261,-0.009210732812433422,1.028743287816245,0.31810316596205057,-10.612308752663116,587.9875069072061,36.35419854480215,94459.01492833649,0.9946247546888616,-0.005947345448609094,0.019294998318623618,-0.10155796708859345,0.04439776611313802,-0.26513649020248553,0.9146150837749524,-0.06129466133484839,0.04842160610961652,-0.17841313101775075,0.2917046962451637,0.025756882259177126,0.6064898555577051,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,330505941.0,1.6867852896879606e+18,0.014340786014,-0.016834309332,-0.0006106235145733333,0.31095248,1273.5296469020652,1315.0,1293.7648234510327,1296.9407061958693,-0.0866203249554014,-0.11693315689461513,0.01973326752031715,0.695539603270565,0.4062895390815989,-10.566102199867856,588.262745036038,36.340387320623115,94455.89926761219,0.9946059711418684,-0.007731618029757786,0.016543821847750863,-0.10210567911418686,0.040692026293716606,-0.26231505212538136,0.9045446335569068,-0.07507028117801937,0.05725406521327519,-0.24468424458571342,0.30516307886995514,0.027584080963477826,0.5937263633233683,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,330555941.0,1.6867852897379607e+18,0.0019314362105841924,-0.02572635870927835,0.003639011721443299,0.31556523,1283.9800687285224,1321.4501718213057,1280.0398625429552,1312.0199312714776,0.07234282715046604,-0.13498333312583222,-0.01229841912583221,0.7699227865229695,0.32817335157956057,-10.239623703561918,588.3697228124751,36.326264998644014,94454.68993778416,0.9945496746848458,-0.0077720214497094325,0.014369866652659812,-0.10297654771569066,0.04114044732065291,-0.26952737076130817,0.8892026947759609,-0.07661729053678643,0.038486241777003424,-0.3181683636923493,0.3095070793193432,0.01628094876846753,0.5916979098938334,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,330605941.0,1.6867852897879606e+18,0.011383229318424566,-0.017263654583444595,0.0040833227779706275,0.31758997,1285.8124165554073,1324.7503337783712,1293.2496662216288,1301.0,0.0912941752059455,-0.0617020903170933,-0.013606923788439307,-0.37407839124690334,0.36107738742857143,-11.634051701403799,588.7138911482538,36.31629421082235,94450.78225641741,0.9944773197956464,-0.006250877253609507,0.013389509317525545,-0.10390678266215016,0.04497429305126547,-0.28491667846995117,0.8695647674028456,-0.06819861932691751,-0.0027743742580551706,-0.3975307065947219,0.3170893236557586,0.020434295162416984,0.5945227416468808,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,330655941.0,1.6867852898379607e+18,0.005535486931337326,-0.02790954358283433,0.002283628107225549,0.3206301,1283.7921385742839,1328.7921385742839,1286.896069287142,1316.5196535642904,0.1947122168453427,0.12933014994727593,-0.0421096824797891,-0.6868596971001757,0.6652878353690685,-11.926799833040421,589.2859039426464,36.30387147773643,94444.28786901044,0.994402817981974,-0.0022867546570674874,0.013600349424928557,-0.10475205771598153,0.0502847322611469,-0.304045154292311,0.8474232624577964,-0.05963057002570876,-0.04348367713595361,-0.4759920609690722,0.31668447552343787,0.02763386770092017,0.599317768344173,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,330705941.0,1.6867852898879606e+18,0.005546019663923182,-0.03181431426611797,0.006054526389163237,0.32531348,1289.2537722908094,1339.2537722908094,1285.119341563786,1320.3731138545954,0.16383781565373404,0.21765984000538235,-0.025839122950437318,0.005966201076474553,0.3398888854406818,-10.957156155191747,589.622901603224,36.288353882371716,94440.46336565318,0.9942502268013468,0.0030326561708641973,0.016142761879236814,-0.10581479484399552,0.057201107905476806,-0.3272403325569158,0.822558877792848,-0.05090005778344072,-0.08359337430090205,-0.5534735042680412,0.3183552921846313,0.0332120973411074,0.5908278668961043,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,330755941.0,1.6867852899379607e+18,0.006273955926084056,-0.028174372474983323,0.006634790853102068,0.33106473,1297.0,1343.3229027962716,1293.3229027962716,1322.6770972037284,0.12482466202108963,0.08068362882952548,-0.02995923808963093,-0.09332299637961333,0.28200118822495607,-11.252624530755712,589.8133244453757,36.27837832984137,94438.30920622569,0.9940777961249175,0.006951240892324609,0.018242479227402682,-0.10690269025951177,0.06441383850152882,-0.351789578604011,0.7936789569950025,-0.04450175387331529,-0.11189824974929102,-0.6258063520935216,0.3151469914128386,0.03582233866316103,0.5970309025682111,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,330805941.0,1.6867852899879606e+18,0.006115191006283422,-0.03059085015775401,0.007542839574197861,0.33129507,1297.0273881095525,1346.0,1290.9726118904475,1323.945223780895,0.13322861130746805,0.03181946834783583,-0.028914261176339988,0.19460397968154297,0.43258441197129405,-10.84258081184122,589.5279651147356,36.268670626690344,94441.54910899467,0.9939010614619358,0.00998893390298675,0.019407763161015047,-0.10809416943858073,0.07181082611388137,-0.3771807086419776,0.7623023993014513,-0.03955348731257333,-0.13286354401365322,-0.6949380897820846,0.30267294467894645,0.06068442099845068,0.5896397097607161,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,330855941.0,1.6867852900379607e+18,0.009327966437113401,-0.03520860108247423,0.007622226447422681,0.320628,1281.5702479338843,1341.5234159779613,1279.4765840220387,1314.4297520661157,0.00654616217765043,0.05557499434135625,0.011595415613180515,-0.850198791434575,0.7523631346800382,-11.72916495052531,589.3636186016028,36.26037448771341,94443.41574026448,0.9936976249853333,0.012518846453733332,0.021474514823066667,-0.10930311839093333,0.07819739929666605,-0.40127720962526087,0.7280599860814532,-0.038607280208345175,-0.14763670028068698,-0.7478431440134808,0.29533363948984154,0.040728495725497985,0.6091437761060057,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,330905941.0,1.6867852900879606e+18,0.0072074885294470354,-0.03211071223517655,0.008148973172684877,0.3150252,1280.3523936170213,1333.3523936170213,1274.098404255319,1307.7460106382978,0.06387558662447257,0.0456920735021097,0.0007462670295358648,-0.39127854303797466,0.5867249281434599,-10.665227852320674,589.753947186415,36.25047312128348,94438.98425948837,0.9935171086826015,0.013416167606670372,0.022409569760644805,-0.11064221773040578,0.08335677855228224,-0.42380132519187624,0.6903368619815619,-0.042521754936720516,-0.15488922548373193,-0.7810401588364961,0.3117285633304912,0.05604846079730946,0.591893001463692,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,330955941.0,1.6867852901379607e+18,0.0048328947507978726,-0.02970416780851064,0.006142743925531915,0.31381118,1280.3189368770763,1326.4784053156145,1274.8405315614618,1308.362126245847,0.03543281789760244,-0.013207600751170123,-0.057469704477027414,-0.21684404631101348,0.6969052029381986,-9.937723314738752,589.6706772802554,36.240494158275965,94439.93848867604,0.9933767311354822,0.014394732216865052,0.020717303424501805,-0.1120995810726227,0.08777338150960592,-0.4453430173695314,0.6521373845240046,-0.04808837345601548,-0.1588189434762617,-0.8007920571404432,0.297225131165352,0.06355205545825271,0.6055960798853995,0.0,0.0,0.0,1514.0,1514.0,1477.0,1509.0,1514.0,1095.0,1933.0,1095.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
